"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-22"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"13376","충청남도 아산시 탕정면 용두리","724","0724","0000","월드메르디앙웰리지(B동)","월세","23.6732","202602","09","0","65","2","2023","용머리길 49","202603~202609","갱신","-","0","65","아파트"
"13377","충청남도 아산시 탕정면 용두리","724","0724","0000","월드메르디앙웰리지(B동)","월세","19.9636","202602","09","0","55","7","2023","용머리길 49","202603~202609","갱신","-","0","55","아파트"
"13378","충청남도 당진시 신평면 거산리","6-3","0006","0003","신세대","월세","59.9400","202602","09","1,000","45","14","2000","거산3거리길 66","202603~202803","신규","-","","","아파트"
"13379","충청남도 아산시 배방읍 장재리","1348","1348","0000","아산배방행복주택","월세","36.1400","202602","09","3,303","18","22","2018","공원로 69","202603~202802","갱신","-","3,207","17","아파트"
"13380","충청남도 아산시 배방읍 장재리","1767","1767","0000","요진와이시티","전세","59.8868","202602","09","26,000","0","21","2011","광장로 210","202602~202703","갱신","사용","26,000","0","아파트"
"13381","충청남도 아산시 탕정면 용두리","722","0722","0000","월드메르디앙웰리지(A동)","월세","22.8247","202602","09","0","65","5","2023","용머리길 41","202603~202609","갱신","-","0","65","아파트"
"13382","충청남도 아산시 배방읍 장재리","1844","1844","0000","천안아산역 리슈빌","전세","84.1100","202602","09","23,000","0","13","2010","장재로 27","202602~202802","갱신","-","21,000","0","아파트"
"13383","충청남도 금산군 금산읍 상리","274","0274","0000","주공1차","월세","39.6300","202602","09","500","38","14","2000","비호산로 5","202603~202803","신규","-","","","아파트"
"13384","충청남도 천안시 동남구 문화동","179","0179","0000","힐스테이트천안","전세","74.8038","202602","09","28,000","0","7","2021","옛시청길 29","202602~202802","신규","-","","","아파트"
"13385","충청남도 예산군 예산읍 산성리","103-1","0103","0001","주공","월세","49.8500","202602","09","1,000","60","13","2000","아리랑로 77-6","202602~202802","신규","-","","","아파트"
"13386","충청남도 아산시 탕정면 매곡리","1380","1380","0000","한들물빛도시하늘채","월세","55.8500","202602","09","2,000","130","9","2022","한들물빛1로 8","202602~202702","신규","-","","","아파트"
"13387","충청남도 아산시 탕정면 매곡리","1387","1387","0000","신영한들물빛도시지웰시티센트럴푸르지오3단지","전세","84.7160","202602","09","46,000","0","26","2022","한들물빛5로 36","202604~202804","신규","-","","","아파트"
"13388","충청남도 아산시 탕정면 매곡리","1380","1380","0000","한들물빛도시하늘채","월세","55.7800","202602","09","5,000","100","27","2022","한들물빛1로 8","202602~202702","신규","-","","","아파트"
"13389","충청남도 아산시 배방읍 세교리","1600","1600","0000","힐스테이트자이아산센텀","전세","96.1542","202602","09","38,000","0","26","2026","동방로 169","202602~202802","신규","-","","","아파트"
"13390","충청남도 아산시 배방읍 세교리","1605","1605","0000","e편한세상탕정퍼스트드림","전세","84.9775","202602","09","37,000","0","23","2025","동방로 201","202603~202702","신규","-","","","아파트"
"13391","충청남도 당진시 신평면 금천리","1642","1642","0000","당진신평LIG리가","월세","84.8410","202602","09","2,000","50","11","2010","신평로 792","202603~202803","신규","-","","","아파트"
"13392","충청남도 홍성군 홍성읍 고암리","1212","1212","0000","홍성자이","전세","84.8796","202602","09","17,000","0","10","2023","고암2길 21","202605~202805","신규","-","","","아파트"
"13393","충청남도 계룡시 엄사면 엄사리","282","0282","0000","성원","월세","58.3200","202602","09","500","40","3","1997","엄사중앙로 66","202603~202803","신규","-","","","아파트"
"13394","충청남도 당진시 신평면 거산리","6-3","0006","0003","신세대","전세","39.7500","202602","09","5,000","0","15","2000","거산3거리길 66","202603~202803","신규","-","","","아파트"
"13395","충청남도 서산시 대산읍 대산리","1550","1550","0000","한성필하우스아파트","월세","59.9853","202602","09","1,000","80","6","2017","정자동2로 16","202603~202702","갱신","-","1,000","80","아파트"
"13396","충청남도 당진시 송산면 유곡리","1312","1312","0000","당진해링턴플레이스에듀타운","전세","74.9354","202602","09","14,700","0","7","2022","서정2길 37","202603~202803","신규","-","","","아파트"
"13397","충청남도 서산시 성연면 왕정리","712","0712","0000","힐스테이트서산아파트","월세","84.9498","202602","09","2,000","80","11","2017","성연3로 76","202602~202802","갱신","-","18,100","0","아파트"
"13398","충청남도 홍성군 홍성읍 남장리","631","0631","0000","홍성승원팰리체아파트","전세","84.3860","202602","09","23,800","0","14","2023","남장3길 23","202602~202802","신규","-","","","아파트"
"13399","충청남도 서산시 지곡면 화천리","523-11","0523","0011","지곡미래아파트","월세","48.7330","202602","09","300","40","2","2012","화천1로 196","202602~202609","신규","-","","","아파트"
"13400","충청남도 서산시 지곡면 화천리","523-11","0523","0011","지곡미래아파트","월세","48.7330","202602","09","300","40","1","2012","화천1로 196","202602~202609","신규","-","","","아파트"
"13401","충청남도 서산시 지곡면 화천리","523-11","0523","0011","지곡미래아파트","월세","40.9500","202602","09","300","35","1","2012","화천1로 196","202602~202609","신규","-","","","아파트"
"13402","충청남도 아산시 음봉면 덕지리","21-3","0021","0003","초원그린타운","월세","39.2700","202602","09","200","33","4","1997","음봉로681번길 24","202602~202702","신규","-","","","아파트"
"13403","충청남도 홍성군 홍북읍 신경리","945","0945","0000","자경마을중흥에스클래스","전세","84.9785","202602","09","15,990","0","9","2016","자경로 17","202602~202802","신규","-","","","아파트"
"13404","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","46.6400","202602","09","6,187","11","10","2023","홍예로 164","202602~202803","갱신","-","2,987","27","아파트"
"13405","충청남도 홍성군 홍북읍 신경리","1370","1370","0000","한울마을모아엘가아파트","전세","72.7518","202602","09","15,000","0","20","2016","홍학로 88","202602~202802","신규","-","","","아파트"
"13406","충청남도 홍성군 홍북읍 신경리","1372","1372","0000","한울마을LH2단지1BL","월세","44.9300","202602","09","5,944","10","10","2022","홍학로 124","202603~202802","갱신","-","3,776","22","아파트"
"13407","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","46.6400","202602","09","2,987","27","9","2023","홍예로 164","202602~202803","신규","-","","","아파트"
"13408","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","46.6400","202602","09","2,987","27","1","2023","홍예로 164","202602~202803","신규","-","","","아파트"
"13409","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","46.6400","202602","09","2,987","27","17","2023","홍예로 164","202602~202803","신규","-","","","아파트"
"13410","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","37.7000","202602","09","1,916","21","4","2023","홍예로 164","202602~202803","신규","-","","","아파트"
"13411","충청남도 홍성군 홍북읍 신경리","1373","1373","0000","가람마을엘에이치1단지","월세","46.6400","202602","09","2,987","27","10","2023","홍예로 164","202602~202803","신규","-","","","아파트"
"13412","충청남도 홍성군 홍북읍 신경리","1176","1176","0000","신리마을상록아파트","전세","59.9200","202602","09","8,939","0","7","2016","홍학로 25","202602~202802","신규","-","","","아파트"
"13413","충청남도 홍성군 홍북읍 신경리","1169","1169","0000","효성해링턴플레이스","전세","84.7880","202602","09","17,000","0","3","2014","신대로 54","202603~202803","갱신","-","17,000","0","아파트"
"13414","충청남도 예산군 삽교읍 목리","826","0826","0000","내포신도시대광로제비앙더럭셔리","전세","120.9585","202602","08","25,000","0","5","2025","홍예로 485","-","-","-","","","아파트"
"13415","충청남도 천안시 동남구 문화동","179","0179","0000","힐스테이트천안","전세","84.7347","202602","08","28,000","0","42","2021","옛시청길 29","202604~202804","신규","-","","","아파트"
"13416","충청남도 태안군 태안읍 삭선리","281-25","0281","0025","해송마을1차","전세","39.9600","202602","08","2,900","0","2","1999","원이로 302","-","-","-","","","아파트"
"13417","충청남도 아산시 배방읍 공수리","282","0282","0000","배방삼정그린코아","월세","38.4900","202602","08","500","50","18","2012","모산로126번길 17-7","202603~202803","신규","-","","","아파트"
"13418","충청남도 아산시 배방읍 세교리","1600","1600","0000","힐스테이트자이아산센텀","월세","84.8623","202602","08","3,000","140","11","2026","동방로 169","202603~202803","신규","-","","","아파트"
"13419","충청남도 아산시 음봉면 산동리","1066","1066","0000","아산한라비발디스마트밸리","전세","84.9286","202602","08","23,100","0","15","2023","산동희망로 40","202602~202802","갱신","사용","22,000","0","아파트"
"13420","충청남도 아산시 신창면 남성리","852","0852","0000","아산삼부르네상스더힐","월세","74.9274","202602","08","1,000","71","7","2024","천우물로 22","202604~202804","신규","-","","","아파트"
"13421","충청남도 아산시 음봉면 산동리","1066","1066","0000","아산한라비발디스마트밸리","전세","75.7226","202602","08","23,000","0","24","2023","산동희망로 40","202603~202803","신규","-","","","아파트"
"13422","충청남도 아산시 탕정면 매곡리","1380","1380","0000","한들물빛도시하늘채","월세","59.8900","202602","08","3,000","110","1","2022","한들물빛1로 8","202603~202703","신규","-","","","아파트"
"13423","충청남도 아산시 탕정면 매곡리","1391","1391","0000","한들물빛도시예미지","전세","84.6132","202602","08","38,000","0","3","2022","한들물빛3로 14","202604~202803","신규","-","","","아파트"
"13424","충청남도 예산군 예산읍 주교리","179-1","0179","0001","석탑,까치마을","월세","38.7000","202602","08","500","40","9","1997","아리랑로 43","202602~202802","신규","-","","","아파트"
"13425","충청남도 아산시 음봉면 산동리","1066","1066","0000","아산한라비발디스마트밸리","전세","84.9286","202602","08","21,000","0","3","2023","산동희망로 40","202603~202803","갱신","사용","20,000","0","아파트"
"13426","충청남도 홍성군 홍북읍 신경리","1361","1361","0000","내포신도시대방디에트르에듀시티","월세","84.9926","202602","08","2,500","83","1","2025","용봉로 17","202604~202804","신규","-","","","아파트"
"13427","충청남도 아산시 음봉면 산동리","1066","1066","0000","아산한라비발디스마트밸리","월세","65.7289","202602","08","2,000","90","17","2023","산동희망로 40","202605~202804","신규","-","","","아파트"
"13428","충청남도 홍성군 홍북읍 신경리","1361","1361","0000","내포신도시대방디에트르에듀시티","월세","84.9926","202602","08","5,000","70","5","2025","용봉로 17","202603~202803","신규","-","","","아파트"
"13429","충청남도 논산시 강경읍 산양리","249-2","0249","0002","금강빌리지아파트","월세","39.6000","202602","08","300","33","1","2001","동안로 96","202602~202802","갱신","-","300","30","아파트"
"13430","충청남도 아산시 둔포면 둔포리","292","0292","0000","우정배꽃마을아파트","월세","84.1800","202602","08","1,000","80","12","2005","둔포중앙로161번길 34","202604~202804","신규","-","","","아파트"
"13431","충청남도 논산시 강경읍 산양리","495","0495","0000","논산강경성진더포레","전세","84.7128","202602","08","22,914","0","7","2025","잣디길 7","202602~202802","신규","-","","","아파트"
"13432","충청남도 홍성군 홍성읍 고암리","1212","1212","0000","홍성자이","전세","84.8796","202602","08","16,800","0","2","2023","고암2길 21","202604~202804","갱신","-","16,000","0","아파트"
"13433","충청남도 아산시 신창면 남성리","852","0852","0000","아산삼부르네상스더힐","월세","59.9345","202602","08","2,000","60","2","2024","천우물로 22","202604~202804","신규","-","","","아파트"
"13434","충청남도 홍성군 홍성읍 월산리","914","0914","0000","e편한세상홍성더센트럴","전세","84.9925","202602","08","23,000","0","16","2025","월산로 16","202603~202803","신규","-","","","아파트"
"13435","충청남도 예산군 삽교읍 목리","884","0884","0000","내포신도시중흥S-클래스더시티","월세","59.9914","202602","08","2,000","65","21","2024","청사로 250","202602~202702","신규","-","","","아파트"
"13436","충청남도 서산시 성연면 왕정리","712","0712","0000","힐스테이트서산아파트","월세","84.9408","202602","08","2,000","65","19","2017","성연3로 76","202603~202803","신규","-","","","아파트"
"13437","충청남도 아산시 둔포면 석곡리","1805","1805","0000","아산테크노밸리이지더원8단지","전세","65.9698","202602","08","19,000","0","3","2017","아산밸리남로 81","202603~202803","신규","-","","","아파트"
"13438","충청남도 아산시 탕정면 호산리","497","0497","0000","홍익","월세","39.1500","202602","08","1,000","25","10","1999","선문로 385","-","-","-","","","아파트"
"13439","충청남도 아산시 신창면 남성리","852","0852","0000","아산삼부르네상스더힐","월세","59.9482","202602","08","1,000","55","8","2024","천우물로 22","202604~202804","신규","-","","","아파트"
"13440","충청남도 천안시 서북구 불당동","1497","1497","0000","불당리더힐스","월세","59.9200","202602","08","2,000","115","1","2016","불당24로 10","202602~202802","신규","-","","","아파트"
"13441","충청남도 천안시 서북구 두정동","1315","1315","0000","에프엠20","월세","19.4000","202602","08","300","40","4","2013","두정상가8길 11","202602~202702","신규","-","","","아파트"
"13442","충청남도 천안시 서북구 불당동","757","0757","0000","불당아이파크","월세","101.6500","202602","08","3,000","140","11","2004","불당17길 14","202602~202802","신규","-","","","아파트"
"13443","충청남도 천안시 서북구 불당동","1292","1292","0000","펜타포트(101동102동)","전세","140.0110","202602","08","50,000","0","17","2011","공원로 195","202602~202802","신규","-","","","아파트"
"13444","충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","월세","32.5800","202602","08","500","45","2","2015","서금암로 10","202602~202702","신규","-","","","아파트"
"13445","충청남도 서산시 동문동","538-2","0538","0002","삼성","월세","70.2687","202602","08","2,500","55","6","1991","서령로 137","202603~202803","신규","-","","","아파트"
"13446","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9647","202602","08","300","32","17","2023","풍세산단로 290","202602~202802","갱신","-","300","30","아파트"
"13447","충청남도 천안시 서북구 두정동","1458","1458","0000","두정동휴스빌","월세","21.7800","202602","08","300","37","8","2014","두정상가4길 20-1","202603~202702","신규","-","","","아파트"
"13448","충청남도 천안시 동남구 신부동","978","0978","0000","힐스테이트천안신부","전세","74.9512","202602","08","25,700","0","21","2017","북일로 70","-","-","-","","","아파트"
"13449","충청남도 서산시 죽성동","74-1","0074","0001","삼성1차","월세","84.9300","202602","08","1,000","50","3","1993","남부순환로 767","202602~202802","신규","-","","","아파트"
"13450","충청남도 천안시 서북구 쌍용동","1920","1920","0000","쌍용마을뜨란채,주공아파트","월세","59.9500","202602","08","2,000","70","15","1999","봉서산샛길 64","202603~202803","신규","-","","","아파트"
"13451","충청남도 천안시 서북구 쌍용동","1914","1914","0000","주공9","전세","49.7700","202602","08","10,500","0","10","1998","봉서산샛길 65","202602~202802","신규","-","","","아파트"
"13452","충청남도 아산시 풍기동","514","0514","0000","아산풍기이지더원1차아파트","전세","72.1590","202602","08","22,000","0","11","2017","어의정로 184","202603~202803","신규","-","","","아파트"
"13453","충청남도 천안시 서북구 두정동","2082","2082","0000","힐스테이트두정역","월세","84.9615","202602","08","3,000","150","22","2025","북일로 50","202603~202802","신규","-","","","아파트"
"13454","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","월세","39.2700","202602","08","500","47","11","1998","신촌4로 16","202603~202802","신규","-","","","아파트"
"13455","충청남도 아산시 권곡동","205-1","0205","0001","청솔","월세","58.2000","202602","08","1,000","50","12","2002","문화로 257-17","202603~202803","신규","-","","","아파트"
"13456","충청남도 아산시 온천동","79-14","0079","0014","갤러리휴리움","월세","21.2800","202602","08","300","35","7","2018","온천대로 1532-5","202603~202703","신규","-","","","아파트"
"13457","충청남도 천안시 동남구 신부동","978","0978","0000","힐스테이트천안신부","전세","74.9512","202602","08","25,700","0","21","2017","북일로 70","202603~202803","갱신","사용","24,500","0","아파트"
"13458","충청남도 천안시 서북구 성성동","968","0968","0000","천안푸르지오레이크사이드","월세","84.9822","202602","08","5,000","150","18","2023","성성7로 36","202603~202703","신규","-","","","아파트"
"13459","충청남도 천안시 서북구 두정동","2063","2063","0000","e편한세상두정3차","월세","84.9888","202602","08","2,000","120","6","2017","북일로 21","202602~202802","신규","-","","","아파트"
"13460","충청남도 아산시 풍기동","229-71","0229","0071","주은","월세","39.7800","202602","08","500","55","18","2000","어의정로183번길 14","202605~202804","갱신","사용","500","55","아파트"
"13461","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9610","202602","08","1,000","30","7","2023","풍세산단로 290","202602~202802","신규","-","","","아파트"
"13462","충청남도 아산시 풍기동","229-71","0229","0071","주은","월세","31.2000","202602","08","500","38","15","2000","어의정로183번길 14","202602~202802","신규","-","","","아파트"
"13463","충청남도 아산시 권곡동","96-1","0096","0001","서해그랑블2차","전세","84.7904","202602","08","17,000","0","8","2009","문화로 257-24","202604~202804","신규","-","","","아파트"
"13464","충청남도 천안시 동남구 신방동","2191","2191","0000","신방삼부르네상스","전세","59.9977","202602","08","17,850","0","21","2023","풍세로 678-22","202602~202802","갱신","사용","17,000","0","아파트"
"13465","충청남도 아산시 풍기동","514","0514","0000","아산풍기이지더원1차아파트","전세","72.1590","202602","08","22,000","0","11","2017","어의정로 184","202603~202803","신규","-","","","아파트"
"13466","충청남도 천안시 서북구 불당동","713","0713","0000","이노스위트","월세","16.2800","202602","08","1,000","34","3","2017","검은들3길 45","202602~202702","신규","-","","","아파트"
"13467","충청남도 천안시 서북구 불당동","787","0787","0000","대원칸타빌","전세","59.9890","202602","08","22,000","0","5","2004","불당11로 82","202603~202803","신규","-","","","아파트"
"13468","충청남도 천안시 서북구 성정동","1530","1530","0000","(1530-0)","월세","19.9475","202602","08","300","45","5","2022","성정공원1길 9-3","202602~202702","신규","-","","","아파트"
"13469","충청남도 공주시 웅진동","산32-10","0032","0010","경일","월세","52.8000","202602","08","300","47","4","1991","웅진절골3길 25","202602~202802","신규","-","","","아파트"
"13470","충청남도 공주시 신관동","19","0019","0000","주공4단지","월세","59.9900","202602","08","1,000","60","5","1998","신금2길 48","202603~202803","신규","-","","","아파트"
"13471","충청남도 천안시 동남구 다가동","27-2","0027","0002","아트빌","월세","39.7800","202602","08","300","40","11","2004","풍세로 965","202602~202802","신규","-","","","아파트"
"13472","충청남도 천안시 서북구 불당동","1463","1463","0000","천안불당엘에이치1단지","월세","36.5300","202602","08","6,624","9","18","2019","불당24로 9","202603~202802","갱신","-","4,219","23","아파트"
"13473","충청남도 아산시 모종동","736","0736","0000","힐스테이트모종네오루체","전세","74.9863","202602","08","27,000","0","10","2023","못마루로 139","202602~202802","신규","-","","","아파트"
"13474","충청남도 아산시 모종동","734","0734","0000","모종2차삼일파라뷰센트럴","전세","59.5604","202602","08","22,050","0","9","2022","모종북로 22","202603~203010","신규","-","","","아파트"
"13475","충청남도 천안시 서북구 백석동","900","0900","0000","호반리젠시빌","전세","84.9775","202602","08","22,000","0","13","2003","백석2길 12","202602~202802","갱신","-","29,000","0","아파트"
"13476","충청남도 천안시 서북구 차암동","550","0550","0000","천안스마일시티효성해링턴플레이스","월세","74.5790","202602","08","2,000","100","22","2016","스마일시티2로 1","202602~202802","신규","-","","","아파트"
"13477","충청남도 천안시 서북구 두정동","1332","1332","0000","더리치빌2","전세","20.6600","202602","08","4,000","0","9","2013","두정상가3길 20","202603~202803","신규","-","","","아파트"
"13478","충청남도 천안시 서북구 두정동","1320","1320","0000","프라지움2","월세","20.9638","202602","08","80","47","5","2013","두정로 216","202602~202608","신규","-","","","아파트"
"13479","충청남도 서산시 석남동","35-24","0035","0024","영진크로바","월세","59.7900","202602","08","1,000","60","4","1993","석남1로 12","202602~202802","신규","-","","","아파트"
"13480","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9831","202602","07","2,000","80","29","2023","풍세산단로 290","202602~202802","신규","-","","","아파트"
"13481","충청남도 천안시 서북구 성정동","1475","1475","0000","리슈빌디에스","월세","26.4458","202602","07","1,000","40","6","2016","성정두정로 19","202602~202702","신규","-","","","아파트"
"13482","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9831","202602","07","2,000","80","29","2023","풍세산단로 290","202602~202802","신규","-","","","아파트"
"13483","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9610","202602","07","2,000","20","14","2023","풍세산단로 290","202602~202702","신규","-","","","아파트"
"13484","충청남도 천안시 서북구 성정동","1357","1357","0000","엔젤팰리스","월세","23.4000","202602","07","300","38","9","2012","성정공원5로 37","202602~202702","신규","-","","","아파트"
"13485","충청남도 천안시 서북구 성정동","717","0717","0000","주공5-2","월세","39.6900","202602","07","1,000","40","3","1988","성정로 75","202602~202802","신규","-","","","아파트"
"13486","충청남도 천안시 서북구 성정동","1345","1345","0000","프라지움7차","전세","30.4979","202602","07","7,200","0","7","2016","성정공원6길 37","202602~202802","신규","-","","","아파트"
"13487","충청남도 천안시 서북구 차암동","448","0448","0000","천안한화꿈에그린스마일시티","월세","59.9835","202602","07","3,000","70","18","2014","스마일시티1로 1","202603~202803","신규","-","","","아파트"
"13488","충청남도 천안시 서북구 성정동","789","0789","0000","주공6-3","월세","46.9900","202602","07","500","35","5","1991","쌍용대로 289-11","202602~202802","신규","-","","","아파트"
"13489","충청남도 천안시 서북구 성정동","1322","1322","0000","프라지움3차","월세","34.8928","202602","07","500","60","11","2014","성정두정로 35","202602~202702","신규","-","","","아파트"
"13490","충청남도 천안시 동남구 안서동","304-1","0304","0001","동보스타빌","월세","24.1800","202602","07","200","40","9","1996","각원사길 59-5","202602~202702","신규","-","","","아파트"
"13491","충청남도 보령시 명천동","389","0389","0000","명천주공5","월세","59.8000","202602","07","1,000","65","3","1998","주공로 65","202602~202702","신규","-","","","아파트"
"13492","충청남도 아산시 풍기동","514","0514","0000","아산풍기이지더원1차아파트","전세","72.1590","202602","07","22,500","0","7","2017","어의정로 184","202604~202804","신규","-","","","아파트"
"13493","충청남도 천안시 동남구 청당동","978","0978","0000","청당동한양수자인블루시티","월세","84.9432","202602","07","3,000","105","8","2018","청당4로 60","202603~202803","신규","-","","","아파트"
"13494","충청남도 당진시 송악읍 복운리","1629-2","1629","0002","신성미소지움2단지","전세","84.9835","202602","07","12,500","0","11","2007","신복운로3길 28","202603~202803","신규","-","","","아파트"
"13495","충청남도 천안시 동남구 청당동","440","0440","0000","청당마을벽산블루밍","월세","84.5710","202602","07","2,000","80","3","2007","청당2길 118","202602~202802","신규","-","","","아파트"
"13496","충청남도 천안시 동남구 청당동","458","0458","0000","한양수자인","전세","84.9344","202602","07","27,000","0","5","2011","청수4로 11","202603~202803","신규","-","","","아파트"
"13497","충청남도 당진시 송악읍 중흥리","396-1","0396","0001","세종그랑시아","월세","59.6900","202602","07","500","45","12","2005","중흥1길 51","202603~202803","신규","-","","","아파트"
"13498","충청남도 당진시 송악읍 중흥리","887","0887","0000","당진송악경남아너스빌","월세","59.9660","202602","07","1,000","60","5","2021","중흥1길 50","202602~202707","신규","-","","","아파트"
"13499","충청남도 당진시 읍내동","1448","1448","0000","남산공원휴먼빌","월세","84.9614","202602","07","2,000","70","2","2010","무수동옛길 99","202602~202702","갱신","-","2,000","55","아파트"
"13500","충청남도 천안시 서북구 불당동","1503","1503","0000","불당이안","전세","84.9000","202602","07","35,000","0","22","2015","불당23로 13","202602~202802","갱신","-","31,000","0","아파트"
"13501","충청남도 천안시 서북구 불당동","1548","1548","0000","천안불당지웰더샵","월세","84.9709","202602","07","20,000","140","3","2016","불당26로 77","202602~202802","갱신","-","6,000","160","아파트"
"13502","충청남도 아산시 용화동","1661","1661","0000","아산줌파크","월세","84.7600","202602","07","10,000","50","22","2023","시민로 135","202602~202802","신규","-","","","아파트"
"13503","충청남도 아산시 용화동","1661","1661","0000","아산줌파크","월세","75.3000","202602","07","7,000","50","4","2023","시민로 135","202603~202803","신규","-","","","아파트"
"13504","충청남도 아산시 용화동","356","0356","0000","주공2","전세","39.3000","202602","07","3,500","0","5","1989","시민로 277-3","202602~202802","신규","-","","","아파트"
"13505","충청남도 아산시 용화동","1394","1394","0000","용화아이파크아파트","전세","84.9967","202602","07","24,000","0","24","2014","용화고길 46","202602~202802","갱신","-","24,000","0","아파트"
"13506","충청남도 천안시 서북구 불당동","1846","1846","0000","불당호반써밋플레이스센터시티","전세","98.2067","202602","07","49,000","0","20","2017","불당25로 8","202602~202802","갱신","사용","48,000","0","아파트"
"13507","충청남도 천안시 서북구 불당동","787","0787","0000","대원칸타빌","월세","59.9890","202602","07","2,000","80","2","2004","불당11로 82","202603~202803","신규","-","","","아파트"
"13508","충청남도 아산시 법곡동","334","0334","0000","신원더파크2차","전세","59.9828","202602","07","14,500","0","9","2019","법곡길 20-12","202603~202803","신규","-","","","아파트"
"13509","충청남도 천안시 서북구 불당동","750","0750","0000","동일하이빌","전세","139.8500","202602","07","40,000","0","2","2004","시청로 73","202603~202803","신규","-","","","아파트"
"13510","충청남도 천안시 서북구 불당동","737","0737","0000","메가트로피","월세","19.1100","202602","07","1,000","30","10","2014","검은들3길 3","202602~202702","신규","-","","","아파트"
"13511","충청남도 천안시 서북구 불당동","1548","1548","0000","천안불당지웰더샵","월세","84.7278","202602","07","15,000","140","4","2016","불당26로 77","202603~202803","신규","-","","","아파트"
"13512","충청남도 천안시 서북구 불당동","1811","1811","0000","불당호반베르디움TheFirst","월세","84.8093","202602","07","2,000","180","10","2016","불당19로 200","202603~202803","신규","-","","","아파트"
"13513","충청남도 천안시 서북구 성환읍 매주리","319-1","0319","0001","성환골드","월세","59.5950","202602","07","1,000","60","1","1991","성환1로 204","202602~202802","신규","-","","","아파트"
"13514","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","18","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13515","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","7","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13516","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","12","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13517","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","8","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13518","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","11","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13519","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8191","202602","07","15,985","0","18","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13520","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","18","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13521","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","12","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13522","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","7","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13523","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","18","2020","실옥로 15","-","-","-","","","아파트"
